gene	rho	pval	group
Cblc	-0.6	0.241666666666667	none
Cblif	0.428571428571429	0.419444444444444	none
Cbll1	-0.142857142857143	0.802777777777778	none
Cbln1	0.394664881467296	0.438739251517016	none
Cbln2	0.579771035652448	0.227783956715016	none
Cbln3	0.869656553478673	0.0243768916856908	pos
Cbln4	-0.0910765111078374	0.863762970020258	none
Cbr2	0.57681790368297	0.2307322519546	none
Cbr3	0.405839724956714	0.424662507561365	none
Cbr4	-0.2	0.713888888888889	none
Cbs	0.314285714285714	0.563888888888889	none
Cbwd1	0.6	0.241666666666667	none
Cbx1	0.0285714285714286	1	none
Cbx2	-0.771428571428571	0.102777777777778	none
Cbx3	-0.771428571428571	0.102777777777778	none
Cbx4	0.0857142857142857	0.919444444444444	none
Cbx5	0.771428571428571	0.102777777777778	none
Cbx6	0.6	0.241666666666667	none
Cbx7	0.0285714285714286	1	none
Cbx8	0.11595420713049	0.826848213385815	none
Cby1	0.142857142857143	0.802777777777778	none
Cby2	0.405839724956714	0.424662507561365	none
Cby3	-0.0285714285714286	1	none
Cc2d1a	0.0857142857142857	0.919444444444444	none
Cc2d1b	0.142857142857143	0.802777777777778	none
Cc2d2a	-0.0857142857142857	0.919444444444444	none
Cc2d2b	0.428571428571429	0.419444444444444	none
Ccar1	-0.142857142857143	0.802777777777778	none
Ccar2	-0.695725242782938	0.124789337440287	none
Ccbe1	0.257142857142857	0.658333333333333	none
Ccdc102a	-0.142857142857143	0.802777777777778	none
Ccdc103	-0.439480212458829	0.383220913257781	none
Ccdc105	0.0910765111078374	0.863762970020258	none
Ccdc106	-0.142857142857143	0.802777777777778	none
Ccdc107	-0.0303588370359458	0.954475734693563	none
Ccdc110	0.771428571428571	0.102777777777778	none
Ccdc112	0.0857142857142857	0.919444444444444	none
Ccdc113	0.314285714285714	0.563888888888889	none
Ccdc114	-0.257142857142857	0.658333333333333	none
Ccdc115	NA	NA	none
Ccdc116	0.0910765111078374	0.863762970020258	none
Ccdc117	-0.657142857142857	0.175	none
Ccdc12	0.0857142857142857	0.919444444444444	none
Ccdc120	-0.542857142857143	0.297222222222222	none
Ccdc121	0.130930734141595	0.804726162223106	none
Ccdc122	0.542857142857143	0.297222222222222	none
Ccdc124	-0.542857142857143	0.297222222222222	none
Ccdc125	0.542857142857143	0.297222222222222	none
Ccdc126	0.428571428571429	0.419444444444444	none
Ccdc127	0.142857142857143	0.802777777777778	none
Ccdc13	0.257142857142857	0.658333333333333	none
Ccdc130	-0.142857142857143	0.802777777777778	none
Ccdc134	0.142857142857143	0.802777777777778	none
Ccdc136	0.314285714285714	0.563888888888889	none
Ccdc137	-0.542857142857143	0.297222222222222	none
Ccdc138	0.6	0.241666666666667	none
Ccdc14	0.6	0.241666666666667	none
Ccdc141	0.314285714285714	0.563888888888889	none
Ccdc142	0.714285714285714	0.136111111111111	none
Ccdc144b	0.257142857142857	0.658333333333333	none
Ccdc146	0.714285714285714	0.136111111111111	none
Ccdc148	0.257142857142857	0.658333333333333	none
Ccdc149	0.542857142857143	0.297222222222222	none
Ccdc15	-0.6	0.241666666666667	none
Ccdc150	0.485714285714286	0.355555555555556	none
Ccdc151	0.0285714285714286	1	none
Ccdc152	-0.0579771035652448	0.913131785162327	none
Ccdc153	0.376851173174092	0.461482840350805	none
Ccdc154	0.314285714285714	0.563888888888889	none
Ccdc155	0.371428571428571	0.497222222222222	none
Ccdc157	-0.0285714285714286	1	none
Ccdc158	0.257142857142857	0.658333333333333	none
Ccdc159	0.84066800169605	0.0360575728451593	pos
Ccdc160	0.392792202424786	0.441112809121304	none
Ccdc162	0.542857142857143	0.297222222222222	none
Ccdc163	0.371428571428571	0.497222222222222	none
Ccdc166	0.212511859251621	0.686030866008896	none
Ccdc167	0.0285714285714286	1	none
Ccdc169	0.142857142857143	0.802777777777778	none
Ccdc17	-0.231908414260979	0.658373571260927	none
Ccdc170	0.0857142857142857	0.919444444444444	none
Ccdc171	0.257142857142857	0.658333333333333	none
Ccdc172	0.0857142857142857	0.919444444444444	none
Ccdc173	0.2	0.713888888888889	none
Ccdc174	0.428571428571429	0.419444444444444	none
Ccdc175	0.314285714285714	0.563888888888889	none
Ccdc177	-0.0857142857142857	0.919444444444444	none
Ccdc178	0.485714285714286	0.355555555555556	none
Ccdc18	0.0285714285714286	1	none
Ccdc180	0.142857142857143	0.802777777777778	none
Ccdc181	-0.0857142857142857	0.919444444444444	none
Ccdc182	-0.392792202424786	0.441112809121304	none
Ccdc183	0.314285714285714	0.563888888888889	none
Ccdc184	0.463816828521959	0.354164298436231	none
Ccdc185	-0.304255531702266	0.55769938705682	none
Ccdc186	0.0857142857142857	0.919444444444444	none
Ccdc187	0.771428571428571	0.102777777777778	none
Ccdc188	-0.485714285714286	0.355555555555556	none
Ccdc189	-0.492805380304581	0.320632582865828	none
Ccdc190	0.654653670707977	0.158302423375458	none
Ccdc191	0.485714285714286	0.355555555555556	none
Ccdc192	0.657142857142857	0.175	none
Ccdc194	0.257142857142857	0.658333333333333	none
ccdc198	-0.257142857142857	0.658333333333333	none
Ccdc201	0	1	none
Ccdc22	-0.463816828521959	0.35416429843623	none
Ccdc24	-0.0857142857142857	0.919444444444444	none
Ccdc25	0.142857142857143	0.802777777777778	none
Ccdc27	0.714285714285714	0.136111111111111	none
Ccdc28a	-0.2	0.713888888888889	none
Ccdc28b	-0.6	0.241666666666667	none
Ccdc3	0.371428571428571	0.497222222222222	none
Ccdc30	0.0285714285714286	1	none
Ccdc32	-0.6	0.241666666666667	none
Ccdc33	0.885714285714286	0.0333333333333333	pos
Ccdc34	0.2	0.713888888888889	none
Ccdc36	0.0857142857142857	0.919444444444444	none
Ccdc38	-0.0857142857142857	0.919444444444444	none
Ccdc39	0.771428571428571	0.102777777777778	none
Ccdc40	0.485714285714286	0.355555555555556	none
Ccdc42	0.657142857142857	0.175	none
Ccdc43	0.347862621391469	0.499253218114633	none
Ccdc47	0.2	0.713888888888889	none
Ccdc50	0.6	0.241666666666667	none
Ccdc51	0.257142857142857	0.658333333333333	none
Ccdc54	-0.130930734141595	0.804726162223106	none
Ccdc57	-0.257142857142857	0.658333333333333	none
Ccdc58	0.6	0.241666666666667	none
Ccdc59	0.0285714285714286	1	none
Ccdc6	0.0857142857142857	0.919444444444444	none
Ccdc60	0.371428571428571	0.497222222222222	none
Ccdc61	0.257142857142857	0.658333333333333	none
Ccdc62	0.142857142857143	0.802777777777778	none
Ccdc63	0.0285714285714286	1	none
Ccdc65	-0.0857142857142857	0.919444444444444	none
Ccdc66	-0.314285714285714	0.563888888888889	none
Ccdc68	0.257142857142857	0.658333333333333	none
Ccdc69	0.371428571428571	0.497222222222222	none
Ccdc70	0.270449361513125	0.604216677237078	none
Ccdc71	-0.257142857142857	0.658333333333333	none
Ccdc71l	0.212511859251621	0.686030866008896	none
Ccdc73	0.542857142857143	0.297222222222222	none
Ccdc74a	-0.869656553478673	0.0243768916856908	neg
Ccdc77	0.485714285714286	0.355555555555556	none
Ccdc78	-0.0303588370359458	0.954475734693563	none
Ccdc7a	0.771428571428571	0.102777777777778	none
Ccdc7b	0.2	0.713888888888889	none
Ccdc8	0.144942758913112	0.784108369602108	none
Ccdc80	-0.231908414260979	0.658373571260927	none
Ccdc81	0.885714285714286	0.0333333333333333	pos
Ccdc83	0.714285714285714	0.136111111111111	none
Ccdc84	-0.927633657043918	0.00766584418747313	neg
Ccdc85a	0.428571428571429	0.419444444444444	none
Ccdc85b	0.314285714285714	0.563888888888889	none
Ccdc85c	0.314285714285714	0.563888888888889	none
Ccdc86	0.142857142857143	0.802777777777778	none
Ccdc87	0.771428571428571	0.102777777777778	none
Ccdc88a	0.257142857142857	0.658333333333333	none
Ccdc88b	0.257142857142857	0.658333333333333	none
Ccdc88c	0.0857142857142857	0.919444444444444	none
Ccdc89	0.132842232831014	0.801908788101988	none
Ccdc9	-0.428571428571429	0.419444444444444	none
Ccdc90b	0.542857142857143	0.297222222222222	none
Ccdc91	0.542857142857143	0.297222222222222	none
Ccdc92	-0.142857142857143	0.802777777777778	none
Ccdc92b	0.828571428571429	0.0583333333333333	none
Ccdc93	0.142857142857143	0.802777777777778	none
Ccdc96	-0.2	0.713888888888889	none
Ccdc97	-0.542857142857143	0.297222222222222	none
Ccdc9b	0.428571428571429	0.419444444444444	none
Ccer1	0.151794185179729	0.774057503165657	none
Ccer2	-0.257142857142857	0.658333333333333	none
Cchcr1	0.2	0.713888888888889	none
Ccin	0.130930734141595	0.804726162223106	none
Cck	0.130930734141595	0.804726162223106	none
Cckar	0.657142857142857	0.175	none
Cckbr	0.0857142857142857	0.919444444444444	none
Ccl1	0.771428571428571	0.102777777777778	none
Ccl11	0.753702346348183	0.0835232813732598	none
Ccl12	0.338061701891407	0.512225258699542	none
Ccl17	0.169030850945703	0.748868450023527	none
Ccl2	0.985610760609162	0.000309085667849671	pos
Ccl20	-0.270449361513125	0.604216677237077	none
Ccl22	0.392792202424786	0.441112809121304	none
Ccl24	0.212511859251621	0.686030866008896	none
Ccl25	0.657142857142857	0.175	none
Ccl26	0.0289885517826224	0.95652935238984	none
Ccl27a	-0.394664881467296	0.438739251517016	none
Ccl3	-0.0676123403782813	0.898736031924871	none
Ccl4	0.130930734141595	0.804726162223106	none
Ccl5	0.521793932087204	0.288343233800394	none
Ccl6	-0.347862621391469	0.499253218114633	none
Ccl7	0.654653670707977	0.158302423375458	none
Ccl9	0.516100229611079	0.294583741462461	none
Ccm2	-0.2	0.713888888888889	none
Ccm2l	0.0857142857142857	0.919444444444444	none
Ccn1	0.392792202424786	0.441112809121304	none
Ccn2	0.819688599970537	0.0458371412324532	pos
Ccn3	0.434828276739336	0.388865300128958	none
Ccn4	0.6	0.241666666666667	none
Ccn5	0.885714285714286	0.0333333333333333	pos
Ccn6	0.314285714285714	0.563888888888889	none
Ccna1	-0.394664881467296	0.438739251517016	none
Ccna2	0.0579771035652448	0.913131785162327	none
Ccnb1	0.637535577754862	0.173260315298534	none
Ccnb1ip1	0.657142857142857	0.175	none
Ccnb2	-0.2	0.713888888888889	none
Ccnb3	0.428571428571429	0.419444444444444	none
Ccnc	0.0285714285714286	1	none
Ccnd1	0.371428571428571	0.497222222222222	none
Ccnd2	0.314285714285714	0.563888888888889	none
Ccnd3	0.657142857142857	0.175	none
Ccndbp1	-0.0579771035652448	0.913131785162327	none
Ccne1	0.0857142857142857	0.919444444444444	none
Ccne2	0.394664881467296	0.438739251517016	none
Ccnf	-0.257142857142857	0.658333333333333	none
Ccng1	-0.0289885517826224	0.95652935238984	none
Ccng2	0.202919862478357	0.699797968157019	none
Ccnh	-0.142857142857143	0.802777777777778	none
Ccni	-0.142857142857143	0.802777777777778	none
Ccnj	-0.637748139217693	0.17307111024126	none
Ccnjl	0.885714285714286	0.0333333333333333	pos
Ccnk	-0.0857142857142857	0.919444444444444	none
Ccnl1	-0.0303588370359458	0.954475734693563	none
Ccnl2	0.371428571428571	0.497222222222222	none
Ccno	0.231908414260979	0.658373571260927	none
Ccnq	-0.273229533323512	0.600354590429112	none
Ccnt1	-0.257142857142857	0.658333333333333	none
Ccnt2	0.0857142857142857	0.919444444444444	none
Ccny	0.314285714285714	0.563888888888889	none
Ccnyl1	0.142857142857143	0.802777777777778	none
Ccp110	0.485714285714286	0.355555555555556	none
Ccpg1	-0.0285714285714286	1	none
Ccr1	-0.392792202424786	0.441112809121304	none
Ccr10	-0.758970925898645	0.0801412280583236	none
Ccr2	NA	NA	none
Ccr3	0.392792202424786	0.441112809121304	none
Ccr4	0.371428571428571	0.497222222222222	none
Ccr5	0.6	0.241666666666667	none
Ccr6	0.657142857142857	0.175	none
Ccr7	0.542857142857143	0.297222222222222	none
Ccr8	-0.338061701891407	0.512225258699542	none
Ccr9	0.257142857142857	0.658333333333333	none
Ccrl2	0.130930734141595	0.804726162223106	none
Ccs	-0.2	0.713888888888889	none
Ccsap	0.428571428571429	0.419444444444444	none
Ccser1	0.6	0.241666666666667	none
Ccser2	0.257142857142857	0.658333333333333	none
Cct2	0.0857142857142857	0.919444444444444	none
Cct3	-0.289885517826224	0.577351787034874	none
Cct4	0.463816828521959	0.354164298436231	none
Cct5	0.257142857142857	0.658333333333333	none
Cct6a	0.6	0.241666666666667	none
Cct6b	0.885714285714286	0.0333333333333333	pos
Cct7	0.0285714285714286	1	none
Cct8	-0.0579771035652448	0.913131785162327	none
Cct8l1	0.654653670707977	0.158302423375458	none
Ccz1	-0.0857142857142857	0.919444444444444	none
Cd101	0.314285714285714	0.563888888888889	none
Cd109	0.257142857142857	0.658333333333333	none
Cd14	-0.130930734141595	0.804726162223106	none
Cd151	0.371428571428571	0.497222222222222	none
Cd160	-0.371428571428571	0.497222222222222	none
Cd163	-0.428571428571429	0.419444444444444	none
Cd163l1	-0.0857142857142857	0.919444444444444	none
Cd164	-0.0579771035652448	0.913131785162327	none
Cd164l2	0.828571428571429	0.0583333333333333	none
Cd177	-0.771428571428571	0.102777777777778	none
Cd180	-0.0285714285714286	1	none
Cd19	0.608759587435071	0.199660189460363	none
Cd1d1	-0.135224680756563	0.798399318803502	none
Cd2	0.84066800169605	0.0360575728451593	pos
Cd200	0.542857142857143	0.297222222222222	none
Cd200r1	0.173931310695735	0.741733927731628	none
Cd200r2	-0.0285714285714286	1	none
Cd200r3	-0.0857142857142857	0.919444444444444	none
Cd200r4	0.257142857142857	0.658333333333333	none
Cd207	0.212511859251621	0.686030866008896	none
Cd209a	-0.654653670707977	0.158302423375458	none
Cd209b	-0.654653670707977	0.158302423375458	none
Cd209c	-0.758970925898645	0.0801412280583236	none
Cd209d	-0.101418510567422	0.848393815060357	none
Cd209e	0.50709255283711	0.304558784680535	none
Cd209f	NA	NA	none
Cd209g	0.371867872080547	0.467910199034463	none
Cd22	-0.371428571428571	0.497222222222222	none
Cd226	0.6	0.241666666666667	none
Cd244a	0.6	0.241666666666667	none
Cd247	0.771428571428571	0.102777777777778	none
Cd248	0.0338061701891407	0.949310062527826	none
Cd24a	-0.782690898130805	0.0657038480715889	none
Cd27	-0.231908414260979	0.658373571260927	none
Cd274	0.657142857142857	0.175	none
Cd276	0.0857142857142857	0.919444444444444	none
Cd28	0.371428571428571	0.497222222222222	none
Cd2ap	0.257142857142857	0.658333333333333	none
Cd2bp2	0.314285714285714	0.563888888888889	none
Cd300a	-0.257142857142857	0.658333333333333	none
Cd300c	-0.142857142857143	0.802777777777778	none
Cd300c2	0.169030850945703	0.748868450023527	none
Cd300e	-0.698253251826754	0.122839463373396	none
Cd300lb	0.405839724956714	0.424662507561365	none
Cd300ld	0.439480212458829	0.383220913257781	none
Cd300ld2	0.142857142857143	0.802777777777778	none
Cd300ld3	-0.392792202424786	0.441112809121304	none
Cd300lf	0.371428571428571	0.497222222222222	none
Cd300lg	0.405839724956714	0.424662507561365	none
Cd302	0.485714285714286	0.355555555555556	none
Cd320	-0.811679449913428	0.0498575851013405	neg
Cd33	-0.0285714285714286	1	none
Cd34	0.212511859251621	0.686030866008896	none
Cd36	0.0285714285714286	1	none
Cd37	0.50709255283711	0.304558784680535	none
Cd38	0.885714285714286	0.0333333333333333	pos
Cd3d	-0.811679449913428	0.0498575851013405	neg
Cd3e	0.394664881467296	0.438739251517016	none
Cd3eap	-0.11595420713049	0.826848213385815	none
Cd3g	-0.0338061701891407	0.949310062527826	none
Cd4	-0.257142857142857	0.658333333333333	none
Cd40	0.257142857142857	0.658333333333333	none
Cd40lg	-0.0910765111078374	0.863762970020258	none
Cd44	0.257142857142857	0.658333333333333	none
Cd46	0.2	0.713888888888889	none
Cd47	0.428571428571429	0.419444444444444	none
Cd48	0.2	0.713888888888889	none
Cd5	-0.0285714285714286	1	none
Cd52	0.0285714285714286	1	none
Cd53	0.542857142857143	0.297222222222222	none
Cd55	0.257142857142857	0.658333333333333	none
Cd55b	0.257142857142857	0.658333333333333	none
Cd59a	0.2	0.713888888888889	none
Cd59b	0.142857142857143	0.802777777777778	none
Cd5l	0.151794185179729	0.774057503165657	none
Cd6	0.885714285714286	0.0333333333333333	pos
Cd63	0.885714285714286	0.0333333333333333	pos
Cd68	-0.405839724956714	0.424662507561365	none
Cd69	-0.0676123403782813	0.898736031924871	none
Cd7	0.439480212458829	0.383220913257781	none
Cd70	0.516100229611079	0.294583741462461	none
Cd72	-0.485714285714286	0.355555555555556	none
Cd74	-0.428571428571429	0.419444444444444	none
Cd79a	0.753702346348183	0.0835232813732598	none
Cd79b	0.0579771035652448	0.913131785162327	none
Cd80	0.885714285714286	0.0333333333333333	pos
Cd81	0.6	0.241666666666667	none
Cd82	0.714285714285714	0.136111111111111	none
Cd83	0.771428571428571	0.102777777777778	none
Cd84	0.485714285714286	0.355555555555556	none
Cd86	0.771428571428571	0.102777777777778	none
Cd8a	-0.151794185179729	0.774057503165657	none
Cd8b1	0.637748139217693	0.17307111024126	none
Cd9	-0.6	0.241666666666667	none
Cd93	0.151794185179729	0.774057503165657	none
Cd96	0.542857142857143	0.297222222222222	none
Cd99l2	0.485714285714286	0.355555555555556	none
Cda	0.942857142857143	0.0166666666666667	pos
Cdadc1	0.142857142857143	0.802777777777778	none
Cdan1	0.0857142857142857	0.919444444444444	none
Cdc123	0.257142857142857	0.658333333333333	none
Cdc14a	0.0857142857142857	0.919444444444444	none
Cdc14b	0.142857142857143	0.802777777777778	none
Cdc16	-0.371428571428571	0.497222222222222	none
Cdc20	-0.347862621391469	0.499253218114633	none
Cdc20b	0.314285714285714	0.563888888888889	none
Cdc23	-0.314285714285714	0.563888888888889	none
Cdc25a	0.257142857142857	0.658333333333333	none
Cdc25b	0.0857142857142857	0.919444444444444	none
Cdc25c	-0.0285714285714286	1	none
Cdc26	-0.0857142857142857	0.919444444444444	none
Cdc27	0.0857142857142857	0.919444444444444	none
Cdc34	-0.371428571428571	0.497222222222222	none
Cdc34b	-0.654653670707977	0.158302423375458	none
Cdc37	-0.2	0.713888888888889	none
Cdc37l1	0.142857142857143	0.802777777777778	none
Cdc40	0.657142857142857	0.175	none
Cdc42	0.714285714285714	0.136111111111111	none
Cdc42bpa	0.371428571428571	0.497222222222222	none
Cdc42bpb	0.371428571428571	0.497222222222222	none
Cdc42bpg	-0.885714285714286	0.0333333333333333	neg
Cdc42ep1	0.869656553478673	0.0243768916856908	pos
Cdc42ep2	-0.0285714285714286	1	none
Cdc42ep3	-0.428571428571429	0.419444444444444	none
Cdc42ep4	0.257142857142857	0.658333333333333	none
Cdc42ep5	0.314285714285714	0.563888888888889	none
Cdc42se1	0.428571428571429	0.419444444444444	none
Cdc42se2	-0.714285714285714	0.136111111111111	none
Cdc45	0.257142857142857	0.658333333333333	none
Cdc5l	-0.542857142857143	0.297222222222222	none
Cdc6	0.542857142857143	0.297222222222222	none
Cdc7	0.714285714285714	0.136111111111111	none
Cdc73	-0.371428571428571	0.497222222222222	none
Cdca2	-0.371428571428571	0.497222222222222	none
Cdca3	0.202919862478357	0.699797968157019	none
Cdca5	-0.657142857142857	0.175	none
Cdca7	-0.376851173174092	0.461482840350804	none
Cdca7l	0.714285714285714	0.136111111111111	none
Cdca8	-0.0285714285714286	1	none
Cdcp1	0.657142857142857	0.175	none
Cdcp2	0.2	0.713888888888889	none
Cdcp3	0.428571428571429	0.419444444444444	none
Cdh1	0.371428571428571	0.497222222222222	none
Cdh10	0.485714285714286	0.355555555555556	none
Cdh11	0.2	0.713888888888889	none
Cdh12	0.428571428571429	0.419444444444444	none
Cdh13	0.257142857142857	0.658333333333333	none
Cdh15	0.6	0.241666666666667	none
Cdh16	0.657142857142857	0.175	none
Cdh17	0.6	0.241666666666667	none
Cdh18	0.485714285714286	0.355555555555556	none
Cdh19	0.828571428571429	0.0583333333333333	none
Cdh2	0.142857142857143	0.802777777777778	none
Cdh20	0.371428571428571	0.497222222222222	none
Cdh22	0.771428571428571	0.102777777777778	none
Cdh23	0.0857142857142857	0.919444444444444	none
Cdh24	-0.371428571428571	0.497222222222222	none
Cdh26	0.142857142857143	0.802777777777778	none
Cdh3	-0.257142857142857	0.658333333333333	none
Cdh4	0.142857142857143	0.802777777777778	none
Cdh5	0.0857142857142857	0.919444444444444	none
Cdh6	0.657142857142857	0.175	none
Cdh7	0.257142857142857	0.658333333333333	none
Cdh8	0.2	0.713888888888889	none
Cdh9	0.771428571428571	0.102777777777778	none
Cdhr1	0.6	0.241666666666667	none
Cdhr2	0.942857142857143	0.0166666666666667	pos
Cdhr3	0.885714285714286	0.0333333333333333	pos
Cdhr4	0.428571428571429	0.419444444444444	none
Cdhr5	0.394664881467296	0.438739251517016	none
Cdip1	0.314285714285714	0.563888888888889	none
Cdipt	-0.637535577754862	0.173260315298534	none
Cdiptos	0.0303588370359458	0.954475734693563	none
Cdk1	-0.0285714285714286	1	none
Cdk10	-0.371428571428571	0.497222222222222	none
Cdk11b	0.485714285714286	0.355555555555556	none
Cdk12	0.257142857142857	0.658333333333333	none
Cdk13	-0.371428571428571	0.497222222222222	none
Cdk14	0.542857142857143	0.297222222222222	none
Cdk15	0.371428571428571	0.497222222222222	none
Cdk16	-0.257142857142857	0.658333333333333	none
Cdk17	0.257142857142857	0.658333333333333	none
Cdk18	-0.428571428571429	0.419444444444444	none
Cdk19	0.0857142857142857	0.919444444444444	none
Cdk2	0.714285714285714	0.136111111111111	none
Cdk20	0.698253251826754	0.122839463373396	none
Cdk2ap1	-0.485714285714286	0.355555555555556	none
Cdk2ap2	0.455382555539187	0.364143251942978	none
Cdk4	0.6	0.241666666666667	none
Cdk5	-0.231908414260979	0.658373571260927	none
Cdk5r1	-0.758970925898645	0.0801412280583236	none
Cdk5r2	0.212511859251621	0.686030866008896	none
Cdk5rap1	0.0285714285714286	1	none
Cdk5rap2	0.314285714285714	0.563888888888889	none
Cdk5rap3	0.485714285714286	0.355555555555556	none
Cdk6	0.257142857142857	0.658333333333333	none
Cdk7	0.542857142857143	0.297222222222222	none
Cdk8	0.314285714285714	0.563888888888889	none
Cdk9	-0.0285714285714286	1	none
Cdkal1	0.371428571428571	0.497222222222222	none
Cdkl1	-0.0857142857142857	0.919444444444444	none
Cdkl2	0.142857142857143	0.802777777777778	none
Cdkl3	0.828571428571429	0.0583333333333333	none
Cdkl4	0.314285714285714	0.563888888888889	none
Cdkl5	0.828571428571429	0.0583333333333333	none
Cdkn1a	0.142857142857143	0.802777777777778	none
Cdkn1b	0.333947207395404	0.51770020830544	none
Cdkn1c	-0.579771035652448	0.227783956715016	none
Cdkn2a	-0.542857142857143	0.297222222222222	none
Cdkn2aip	0.516100229611079	0.294583741462461	none
Cdkn2aipnl	-0.142857142857143	0.802777777777778	none
Cdkn2b	0.0676123403782813	0.898736031924871	none
Cdkn2c	0.304255531702266	0.55769938705682	none
Cdkn2d	-0.0285714285714286	1	none
Cdkn3	0.714285714285714	0.136111111111111	none
Cdnf	0.698253251826754	0.122839463373396	none
Cdo1	-0.0857142857142857	0.919444444444444	none
Cdon	0.0285714285714286	1	none
Cdpf1	-0.84066800169605	0.0360575728451593	neg
Cdr1	0.130930734141595	0.804726162223106	none
Cdr2	0.828571428571429	0.0583333333333333	none
Cdr2l	0.542857142857143	0.297222222222222	none
Cdrt4	-0.257142857142857	0.658333333333333	none
Cds1	0.0285714285714286	1	none
Cds2	0.142857142857143	0.802777777777778	none
Cdsn	-0.439480212458829	0.383220913257781	none
Cdt1	0.0857142857142857	0.919444444444444	none
Cdx1	0.485714285714286	0.355555555555556	none
Cdx2	-0.151794185179729	0.774057503165657	none
Cdx4	-0.927633657043918	0.00766584418747313	neg
Cdyl	0.371428571428571	0.497222222222222	none
Cdyl2	0.257142857142857	0.658333333333333	none
Ceacam1	0.333947207395404	0.51770020830544	none
Ceacam10	0.314285714285714	0.563888888888889	none
Ceacam11	-0.439480212458829	0.383220913257781	none
Ceacam12	-0.455382555539187	0.364143251942978	none
Ceacam13	0.0857142857142857	0.919444444444444	none
Ceacam14	-0.130930734141595	0.804726162223106	none
Ceacam15	-0.777541914350235	0.0687269414410896	none
Ceacam16	0.828571428571429	0.0583333333333333	none
Ceacam18	-0.318874069608847	0.537900560470205	none
Ceacam19	-0.257142857142857	0.658333333333333	none
Ceacam2	0.657142857142857	0.175	none
Ceacam20	-0.142857142857143	0.802777777777778	none
Ceacam3	0.212511859251621	0.686030866008896	none
Ceacam5	0.0285714285714286	1	none
Ceacam9	0.304255531702266	0.55769938705682	none
Cebpa	0.579771035652448	0.227783956715016	none
Cebpb	0.0338061701891407	0.949310062527826	none
Cebpd	-0.485714285714286	0.355555555555556	none
Cebpe	0.202919862478357	0.699797968157019	none
Cebpg	-0.142857142857143	0.802777777777778	none
Cebpz	-0.257142857142857	0.658333333333333	none
Cebpzos	0.942857142857143	0.0166666666666667	pos
Cecr2	0.142857142857143	0.802777777777778	none
Cel	0.142857142857143	0.802777777777778	none
Cela1	0.142857142857143	0.802777777777778	none
Cela2a	-0.6	0.241666666666667	none
Cela3a	0.845154254728517	0.0341094231674096	pos
Cela3b	0.57681790368297	0.2307322519546	none
Celf1	0.0285714285714286	1	none
Celf2	0.657142857142857	0.175	none
Celf3	-0.0857142857142857	0.919444444444444	none
Celf4	0.6	0.241666666666667	none
Celf5	-0.371428571428571	0.497222222222222	none
Celf6	-0.142857142857143	0.802777777777778	none
Celsr1	0.257142857142857	0.658333333333333	none
Celsr2	0.428571428571429	0.419444444444444	none
Celsr3	0.0857142857142857	0.919444444444444	none
Cemip	0.6	0.241666666666667	none
Cemip2	0.657142857142857	0.175	none
Cend1	0.676123403782813	0.140357386618995	none
Cenpa	-0.521793932087204	0.288343233800394	none
Cenpb	0.6	0.241666666666667	none
Cenpc1	0.0285714285714286	1	none
Cenpe	0.371428571428571	0.497222222222222	none
Cenpf	0.2	0.713888888888889	none
Cenph	0.142857142857143	0.802777777777778	none
Cenpi	-0.542857142857143	0.297222222222222	none
Cenpj	0.2	0.713888888888889	none
Cenpk	-0.579771035652448	0.227783956715016	none
Cenpl	-0.371428571428571	0.497222222222222	none
Cenpm	0.771428571428571	0.102777777777778	none
Cenpn	-0.942857142857143	0.0166666666666667	neg
Cenpo	0.142857142857143	0.802777777777778	none
Cenpp	0.371428571428571	0.497222222222222	none
Cenpq	-0.144942758913112	0.784108369602108	none
Cenps	0.0285714285714286	1	none
Cenpt	0.0285714285714286	1	none
Cenpu	0.428571428571429	0.419444444444444	none
Cenpv	-0.542857142857143	0.297222222222222	none
Cenpw	-0.333947207395404	0.51770020830544	none
Cenpx	-0.151794185179729	0.774057503165657	none
Cep104	-0.0285714285714286	1	none
Cep112	0.6	0.241666666666667	none
Cep120	-0.2	0.713888888888889	none
Cep126	-0.142857142857143	0.802777777777778	none
Cep128	0.542857142857143	0.297222222222222	none
Cep131	-0.6	0.241666666666667	none
Cep135	0.542857142857143	0.297222222222222	none
Cep152	-0.2	0.713888888888889	none
Cep162	0.2	0.713888888888889	none
Cep164	0.0285714285714286	1	none
Cep170	0.314285714285714	0.563888888888889	none
Cep170b	0.371428571428571	0.497222222222222	none
Cep19	-0.637748139217693	0.17307111024126	none
Cep192	-0.142857142857143	0.802777777777778	none
Cep250	0.428571428571429	0.419444444444444	none
Cep290	0.428571428571429	0.419444444444444	none
Cep295	-0.371428571428571	0.497222222222222	none
Cep295nl	0.0285714285714286	1	none
Cep350	-0.314285714285714	0.563888888888889	none
Cep41	0.142857142857143	0.802777777777778	none
Cep44	0.231908414260979	0.658373571260927	none
Cep55	-0.257142857142857	0.658333333333333	none
Cep57	-0.782690898130805	0.0657038480715889	none
Cep57l1	-0.314285714285714	0.563888888888889	none
Cep63	0.371428571428571	0.497222222222222	none
Cep68	-0.257142857142857	0.658333333333333	none
Cep70	-0.542857142857143	0.297222222222222	none
Cep72	-0.2	0.713888888888889	none
Cep76	-0.0285714285714286	1	none
Cep78	-0.0857142857142857	0.919444444444444	none
