gene	Two-cell	Four-cell	Eight-cell	Blast	Morula	Oocyte	Sperm	Zygote
Acot13	0.01840475714	0.01404494382	0.00184501845	0.002750273927	0	0.004219409283	0	0.02464788732
Acot2	0.01655141254	0.01463414634	0.0008130081301	0.003981795222	0	0	0	0.007092198582
Acot3	0.01050950686	0.01041666667	0.005060728745	0.002903599303	0	0.001287	0.008771929825	0.03149606299
Acot4	0.003051644366	0.003490403141	0.004444444444	0.002698413333	0	0.01113636364	0	0.01546391753
Acot5	0.0009009009009	0	0.001243781095	0	0.008802816901	0.007054671958	0	0
Acot6	0.02027801285	0	0	0	0	0	0	0.02243589744
Acot7	0.01598945371	0.007841893469	0.005705778368	0.009214488952	0.00464527027	0.008571694896	0.008746355685	0.0149499279
Acot8	0.01137268169	0.003654969298	0.01666666561	0.003343468085	0	0.015625	0	0.02936096373
Acot9	0.02363717426	0.006887049587	0.009195403448	0.0104510462	0	0.005263157895	0	0.002873563218
Acox1	0.01015169043	0.009958070755	0.003445607046	0.005698674463	0.007595486979	0.007451337591	0	0.02
Acox2	0.02303622015	0.02018228906	0.007104453917	0.009029115607	0.01801801802	0.001239669421	0.003424657534	0.01185770751
Acox3	0.01536125203	0.009946235484	0.001873670103	0.004369115141	0.0007077133758	0.003202328967	0.003076923077	0.01296711435
Acoxl	0.01868699083	0.01441678554	0.004995173102	0.006116974076	0.01256332295	0.00796814017	0	0.02150192426
Acp1	0.01248132014	0.003649635036	0.001642034483	0.009997935065	0	0.005714285714	0.01136363636	0.05241935484
Acp2	0.02042735385	0.01908396947	0.003311258278	0.009510869565	0	0	0.02	0.01785714286
Acp4	0.04184914599	0	0.003086416667	0.01559328689	0.00641025641	0.008794504505	0.01515151515	0.01408450704
Acp6	0.01550695825	0.01578947368	0.001881112867	0.003794036585	0.004347826087	0.004761902857	0.007299270073	0.009762899582
Acp7	0.01845247635	0.005617977528	0.005271828666	0.007934318207	0.002754279028	0.00404676259	0.01079136691	0.00748502994
Acpp	0.01754606912	0.01500789889	0.002763561924	0.002354048023	0.002583979328	0.005145797599	0.001149424138	0.007261410788
Acr	0.007886031687	0	0.004084965686	0.001400558824	0	0	0	0.03521126761
Acrbp	0.01279883612	0.007967605016	0.007513662022	0.008907058005	0.004201680672	0.006168831169	0	0.009302325581
Acrv1	0.008536585366	0	0.0353535303	0	0	0	0	0
Acsbg1	0.0151324167	0.01538461385	0.005318761749	0.002993451824	0.006958941545	0.009863701578	0	0.01805286654
Acsbg2	0.01720007493	0.01821192053	0.005200207488	0.003485688366	0.006625892966	0.002977345631	0.005208333333	0.002347416901
Acsbg3	0.007712435345	0.007454738019	0.0006443298969	0.00609922467	0.001468427313	0.003943756173	0.005681818182	0.0154185022
Acsf2	0.0126565056	0.005668933107	0.007158654976	0.00807933857	0.01413986677	0.005708634902	0	0.01856303365
Acsf3	0.01417376102	0.009430681877	0.005583415246	0.005860643933	0.009371832827	0.007558578231	0	0.01068376007
Acsl1	0.01315098442	0.007070706364	0.005462575314	0.002830824789	0.003205127747	0.00643157852	0.002192982456	0.02402795937
Acsl3	0.01579620916	0.0177902603	0.007774858081	0.007191322792	0.003453038674	0.003065774247	0.008968609865	0.008561643836
Acsl4	0.01727877713	0.01698113208	0.008698338443	0.008777630689	0.002083333333	0.01605504587	0	0.01047358743
Acsl5	0.01637746936	0.01934523724	0.002734189729	0.002003304833	0.003521126761	0.01940145979	0	0.01017811705
Acsl6	0.01883489061	0.006617038462	0.005777914655	0.002507836207	0.002446982055	0.0046816476	0.009523809524	0.01340996121
Acsm1	0.01879578846	0.02473958203	0.008297257576	0.0008520797546	0.007936507937	0.008255931889	0	0.02604166518
Acsm2	0.01578314398	0.01446280992	0.00351287822	0.001075268817	0	0.004098360656	0	0.01168224299
Acsm3	0.03520629316	0.01024096386	0.00406504065	0.007746478873	0	0	0	0
Acsm4	0.02169391265	0.01602564103	0.01488095357	0.00415318123	0.02403846154	0.001872657303	0	0.004347826087
Acsm5	0.02000620823	0.01724137931	0.009197324415	0.003093811377	0	0.009009009009	0	0.01388888889
Acss1	0.01263998412	0.01061120543	0.003674881971	0.0004938969422	0.003116883117	0.004694835681	0.00296735905	0.007969507277
Acss2	0.0199299734	0.01135793072	0.006643490151	0.003175420185	0.001663127389	0.009223300971	0.005277044855	0.008030592734
Acss3	0.01120175625	0.0162200268	0.002316826238	0.001439036892	0.004605263158	0.003901559424	0.002590673575	0.004676870748
Acta1	0.001795978448	0.003246753247	0.003559868932	0.001762114537	0	0.006872037915	0	0
Acta2	0.0131817378	0.00641025641	0.004237288136	0	0	0.01715686275	0	0.01863354037
Actb	0.004152879154	0.001945525292	0.001153401384	0.002373736364	0.005291005291	0.003322259136	0	0
Actbl2	0.00343642268	0.005649711864	0	0.005555555556	0	0.0102564	0	0
Actc1	0.01370898867	0.01720183486	0	0	0	0	0.006076385417	0.01666666667
Acte1	0.02570821482	0.0168612179	0.00401743662	0.005898676485	0.01283147904	0.003194443333	0.006211180124	0.01380670414
Actg2	0.02824269972	0.01488095175	0.01134946104	0.002880183871	0.007299270073	0.00172711399	0	0.04232803968
Actl10	0.005201461538	0.02083333333	0.01081424427	0.0076	0.01442307692	0.01680671429	0	0
Actl11	0.003666672	0	0	0	0	0.01369863014	0.02040816327	0.05508474576
Actl6a	0.01065270862	0	0.002475247525	0.003205126374	0.001785714286	0.006349204762	0	0.006825938567
Actl6b	0.01349864692	0.01256613492	0.002799650919	0.008228806527	0.004784688995	0.005024874627	0.006944444444	0.01822916667
Actl7a	0.008215957746	0.03921568627	0.01092896721	0.003571428571	0	0	0	0
Actl7b	0.001886792453	0	0	0.004716981132	0	0	0	0
Actl9	0.001915706897	0	0.01851851852	0	0	0	0	0
Actn1	0.0143642157	0.009677925363	0.005123520877	0.006301265035	0.003481560112	0.007390051418	0.0006729475101	0.01032013311
Actn2	0.01510388153	0.005088421421	0.006331609017	0.00454020727	0	0.003118884418	0.005285412262	0.01747655499
Actn3	0.01486751451	0.008589303754	0.00349956168	0.00971490553	0.001219512195	0.001369863014	0.01129943503	0.003636363636
Actn4	0.01425542565	0.01476342796	0.007208036232	0.008286142638	0.005358764305	0.01235029741	0.0022172949	0.0191511382
Actr10	0.01624185897	0.005928853755	0.006393859335	0.01139734426	0.00690335503	0.01147342754	0	0.004444444444
Actr1a	0.008207237383	0.01345485938	0.004633570213	0.006492833006	0.007142857143	0.001314022693	0	0.00701754386
Actr1b	0.01644447982	0.01453488372	0.002136751282	0.002969561247	0	0.003039513678	0.00518134715	0.01631205532
Actr2	0.01759794482	0.02185089717	0.006898455298	0.0141817244	0.004566208904	0.01863354037	0	0.01697530864
Actr3	0.01727075279	0.02167832168	0.006316392765	0.01181972653	0.004347826087	0.01739618182	0.003048780488	0.002049180328
Actr3b	0.01778450702	0.01676682572	0.00599136786	0.00556570323	0.004431314623	0.006186753832	0	0.0144730882
Actr5	0.01011766136	0.002510039157	0.002055304933	0.003953195446	0.001089323529	0.007087628866	0	0.01452020076
Actr6	0.01177022683	0.02592592444	0.006056203488	0.003836317136	0.007462686567	0.004166666667	0.003571428571	0
Actr8	0.01313863326	0.00592286281	0.006490495132	0.006418492063	0.002624671916	0.001990169205	0.003636363636	0.0182767624
Actrt2	0.01739130435	0	0.006578947368	0	0	0	0	0.02173913043
Actrt3	0.01393939091	0	0.00396825	0	0	0.006172839506	0	0
Acvr1	0.01488907313	0.01689756423	0.002368040768	0.00315556326	0.005820556218	0.01244594097	0.002127659574	0.01376092558
Acvr1b	0.01005691609	0.00783475641	0.001607538803	0.005352875358	0.003234126786	0.0128679116	0.005494505495	0.01563396386
Acvr1c	0.01054414118	0.01960784261	0.007004001715	0.002458395613	0.008	0.008385743396	0.005649717514	0.00657561912
Acvr2a	0.0143657565	0.007109004739	0.01028923613	0.009346711924	0.0122549	0.006252306202	0	0.008215961268
Acvr2b	0.006313308805	0.005789472632	0.004749262832	0.01029399276	0.006404137232	0.005636306839	0	0.009178138924
Acvrl1	0.007649519072	0.002309468822	0.001274695985	0	0.0006289308176	0.008960572043	0	0.007082152975
Acy1	0.008880002688	0.009541984733	0.002178647059	0.003070173684	0.001683505051	0.02380952143	0	0.008928571429
Acy3	0.006785240217	0.01056338028	0.002380952381	0.006048387097	0	0.01333333333	0	0.007462686567
Acyp1	0.01288135092	0.004830916667	0.004056044248	0.003730737226	0	0.009603468401	0.009174311927	0.01933701657
Acyp2	0.0138166653	0.006606303823	0.005366131889	0.006469738687	0.01722222	0.01040100188	0.005555555556	0.007886435331
Ada	0.0158553528	0.01381692487	0.009771181818	0.008112947107	0.003592814371	0.01227106154	0.002754822314	0.005242824503
Adad1	0.007766895161	0.0243902439	0.01008645245	0.0060068627	0.005952380952	0.005769230769	0	0.003787877273
Adad2	0.00840686385	0.00260416875	0.001262626263	0.01804388357	0.001265822785	0.005405405405	0	0.002136752137
Adal	0.01148205435	0.001949315789	0.00503875814	0.002113525362	0.01449275362	0.009700174603	0	0.01785714286
Adam10	0.01664913491	0.01748041049	0.005051150895	0.006528835691	0.005464480874	0.01287284144	0.00826446281	0.0125698324
Adam11	0.006505315239	0.002542371186	0.00520361991	0.003463473283	0.001033057851	0.009086756164	0.002824858757	0.01782945581
Adam12	0.01880212905	0.01634105065	0.007391548638	0.005990530197	0.006211179607	0.00683013552	0.001225666907	0.01784660708
Adam15	0.02194620515	0.008582498339	0.002845529268	0.003049692494	0	0.003406169666	0.002150535484	0.01091703057
Adam17	0.02017033333	0.01625560314	0.01820010106	0.003109137056	0.01605651734	0.0128474954	0	0.01581325
Adam18	0.01055610701	0.008152173913	0.006944444064	0.003619350636	0	0.008108108108	0.003846153846	0.01366842857
Adam19	0.01320236955	0.007844649691	0.003262092801	0.001875014849	0.004492939666	0.007131242509	0.002100840336	0.01378896882
Adam1a	0.01477385714	0.01215509346	0.01145667053	0.004144336013	0.01209677419	0.002222222222	0.01092896175	0.003496503497
Adam1b	0.00541125974	0	0	0.02394366197	0	0	0	0
Adam2	0.01472578876	0.009523808163	0.004265091864	0.007376725444	0.00272479564	0.0184782587	0	0.01666666667
Adam20	0.02702702703	0.05263157895	0	0	0	0	0	0
Adam21	0.01495726923	0.03389830508	0.01779934951	0.009259259259	0	0	0.03703703704	0.008333333333
Adam22	0.02031244138	0.01809346526	0.008095877099	0.007641983944	0.006711539947	0.003895582169	0.005393180585	0.00795321614
Adam23	0.02567311547	0.01929012243	0.00508865266	0.004710952118	0.004490901278	0.004642857143	0	0.01705504762
Adam24	0.004658385507	0.03488372093	0.02083333333	0	0	0	0	0
Adam25	0.005102040816	0.0625	0.02857142857	0	0	0	0	0
Adam26a	0.02176339063	0.02380952381	0	0.0078125	0	0	0	0
Adam26b	0.008064516129	0	0.03658536585	0	0.07692307692	0	0	0.04347826087
Adam28	0.01010942263	0.001773049645	0.006211180124	0	0	0.0008460253807	0.01052631579	0.0234375
Adam29	0.002171136782	0.02083333333	0.001322751323	0.002857142857	0	0.00390625	0.02205882353	0
Adam3	0.0149600198	0.01203208556	0.007678750755	0	0.003861003861	0.01026856161	0	0.01798561151
Adam30	0.004589244275	0.04807692308	0	0	0	0	0	0.02272727273
Adam32	0.02337235707	0.01907486838	0.005162398293	0.01065933846	0.007042253521	0.00377590411	0.005567928731	0.01441577997
Adam33	0.005898092486	0.00588696978	0.001282050549	0.003163729941	0.002	0.007629628889	0.003787878788	0.005928853755
Adam34	0.02145579914	0.007732378601	0.008149779736	0.0004016064257	0.0202352865	0.01261736972	0.01438848921	0.005555555556
Adam34l	0.04166665	0	0	0	0	0	0	0
Adam39	0.01754384211	0	0	0	0	0	0	0
Adam4	0.01720429032	0.02083332143	0.0125	0	0	0	0	0
Adam5	0.01360424671	0.01480637813	0.004328166113	0.00615	0.007763975155	0.00386954063	0.003584229391	0.01251956103
Adam6a	0	0	0	0	0	0	0	0
Adam6b	0.03125	0	0	0.04	0	0	0	0
Adam7	0.01317025622	0.01351351351	0.007878789091	0.00817510443	0.01298701299	0	0	0
Adam8	0.008692186257	0.01494768161	0.003828827703	0.004816953757	0.01524390244	0.01465201465	0	0.01941747573
Adam9	0.0243496632	0.007792859729	0.007590067156	0.009328808145	0.009867909091	0.008905498708	0.001519756839	0.009546539379
Adamdec1	0.01397849032	0.00546447541	0	0.004098360656	0.02272727273	0	0	0
Adamts1	0.002562642369	0.01157407407	0.001126125	0.001291989664	0.001508294118	0.001602564103	0.004347826087	0.004464285714
Adamts10	0.004775052711	0.01423785427	0.001889453469	0.003793723765	0	0.01742274753	0	0.01311953353
Adamts12	0.02032877297	0.02442739493	0.006045167279	0.006353134323	0.005747126108	0.005736223848	0	0.01680338031
Adamts13	0.01243548175	0.01081424936	0.001972386588	0.002150255941	0.009615384615	0.002054794521	0	0.013690475
Adamts14	0.01130918954	0.00687409479	0.007394715029	0.002377233732	0.00250501002	0.003489159214	0.002311248074	0.01088435408
Adamts15	0.004648903741	0.003649635036	0.0007936507937	0.002954209749	0	0.008035154426	0.00406504065	0.009966777409
Adamts16	0.01371172157	0.006720430108	0.006220715361	0.00125	0.003559869903	0.008194579824	0.001897533207	0.01158038147
Adamts17	0.01687688042	0.01436243832	0.008292287942	0.005415786567	0.003514299079	0.005856128596	0.002452697968	0.01234803478
Adamts18	0.01809314235	0.009192579378	0.005876460877	0.006981844256	0.005828606805	0.005054168891	0.001215066829	0.01843220254
Adamts19	0.0135387006	0.01724137931	0.006311836572	0.001880614893	0.001598172603	0.004292747118	0.002869440459	0.008976964431
Adamts2	0.0129879964	0.009581082474	0.007093253086	0.001951696834	0.001841002964	0.01163864503	0.004761904762	0.01266184779
Adamts20	0.009504909507	0.01205694306	0.004525761905	0.002399858391	0.002797761791	0.003556397306	0.0007917656374	0.0143711412
Adamts3	0.01703784223	0.02501395812	0.008207578471	0.002810118502	0.009270704574	0.007020587092	0.0008291873964	0.009761663286
Adamts4	0.01892097264	0.004201680672	0.01052631579	0.001007048338	0.007142857143	0.003560336042	0.01149425287	0
Adamts5	0.01241411817	0.00465549162	0.001018329939	0.002288053468	0.003659908784	0.006078823647	0	0
Adamts6	0.02086469508	0.01417910448	0.004672020884	0.005158729437	0.007805906329	0.007450980392	0.0078125	0.01056338028
Adamts7	0.0139763958	0.005370156502	0.002091906379	0.002333052808	0.001474926254	0.007024937829	0.003631961259	0.01208390287
Adamts8	0.007318728705	0.001253132832	0.00212962963	0.001393533445	0	0.004638833002	0	0.002544529262
Adamts9	0.01868142955	0.01417740637	0.005649773743	0.003241089217	0.003311258278	0.009792274671	0.0006877579092	0.01423395419
Adamtsl1	0.01447225855	0.01810179793	0.004055673072	0.003246016134	0.004688445009	0.006795515565	0.003020317957	0.01099773217
Adamtsl2	0.0085543759	0.007850241546	0.001161081129	0.001903208809	0.00350877193	0.006699439879	0.005873713656	0.02878787879
Adamtsl3	0.01199975084	0.01763299462	0.005034521116	0.001840866921	0.001911314985	0.002185202181	0.003346080306	0.01071281397
Adamtsl4	0.0145778412	0.004689091743	0.0005305039788	0.007892012593	0.004716981132	0.01371882012	0.007142857143	0.008198923387
Adamtsl5	0.001996129893	0.0004474272931	0.003345940937	0.002285373552	0	0.006413043478	0.004901959559	0.01438848921
Adap1	0.0117245692	0.002190847128	0.004211028665	0.005070256898	0.003301320528	0.009372620101	0	0.00435745938
Adap2	0.01878596175	0.004333878604	0.00339043469	0.004252632541	0.005016722408	0.01717567757	0	0.007462686567
Adar	0.01525043916	0.01136950853	0.006490579853	0.007626881104	0	0.004610331565	0.01080246914	0.009
Adarb1	0.02169491443	0.01332885282	0.00724179449	0.00597303753	0.003317535545	0.01263087664	0.003782821095	0.02086943847
Adarb2	0.01473499015	0.01724818927	0.005677019044	0.004712906303	0.005687563195	0.004674203501	0.005515443442	0.01764150906
Adat1	0.01565198617	0.009993551257	0.003888888939	0.01390301529	0.00564516129	0.004722792608	0	0.02083333333
Adat2	0.01342826367	0.04545454545	0.003156564394	0.00669099635	0	0.002469133333	0	0.001754384211
Adat3	0.005388264379	0.003953770073	0.003861003861	0.005662807432	0.005868544601	0.002998847751	0	0.008670520231
Adck1	0.01873741749	0.01914521735	0.01029750033	0.007043820913	0.008238276299	0.004751920597	0.001848428835	0.01741595626
Adck2	0.006808103352	0.0007782101167	0.003154574132	0.005450948424	0	0.0078125	0.01020408163	0.01727115544
Adck5	0.02505896678	0.008879781421	0.0006078293217	0.01242167857	0.005172413793	0.007594416256	0.00495049505	0.0119843913
Adcy1	0.01919548728	0.01453198805	0.006983840124	0.003209883803	0.003112529609	0.001427738928	0.001386962552	0.01668080153
Adcy10	0.01940083976	0.02219047429	0.006264894791	0.003960910849	0.002341920375	0.002226909986	0	0.02227011422
Adcy2	0.01520079723	0.01451183169	0.004456377614	0.002405501692	0.003635936664	0.004877318851	0.002896032146	0.01364468846
Adcy3	0.01525355291	0.01186017378	0.004847277177	0.00187531627	0.006403940887	0.01011453411	0.004777070064	0.01355275799
Adcy4	0.008214897287	0.003968252976	0.001617349666	0.00108522211	0.00462962963	0.004018611675	0	0.02803738318
Adcy5	0.0142174524	0.008852378889	0.004255970496	0.005067179688	0.003740859818	0.004757140681	0.002111486486	0.01910527202
Adcy6	0.009980696113	0.008877840909	0.003435114504	0.0101727893	0.003888024883	0.01014163738	0.005714285714	0.01090342617
Adcy7	0.01040112656	0.007874325736	0.003335070803	0.0008147794485	0.004968382114	0.008712535362	0.004807692308	0.01326142132
Adcy8	0.01573496166	0.02002909699	0.006528376078	0.002629171925	0.00415601023	0.001564380505	0.001607717042	0.005849358654
Adcy9	0.01309721179	0.01407745822	0.005557988753	0.006601157848	0.003766478343	0.009758	0	0.01283160208
Adcyap1	0.001908997248	0.006633497512	0.00109051145	0	0	0	0	0.002178647059
Adcyap1r1	0.01938882811	0.007487520799	0.007328868304	0.003919596985	0.001050420168	0.006149278626	0.006711409396	0.01931949308
Add1	0.01866017251	0.01385194947	0.003736554485	0.00435503255	0.01271457637	0.00796812749	0.002652519894	0.02355072464
Add2	0.01995802017	0.01724653648	0.005998846214	0.007416024504	0.002727767594	0.006839401961	0.0022172949	0.01884997795
Add3	0.01860533453	0.01328689319	0.004042539926	0.005655338835	0.005257270694	0.01231732637	0.001669449082	0.012453087
Adgb	0.01323720493	0.02868852459	0.008172261445	0.003611111111	0.01515151515	0.006024096386	0	0.0156555773
Adgra1	0.0158105876	0.01008453986	0.009589372464	0.002870264064	0.002512562814	0.004608293395	0	0.0223325062
Adgra2	0.01252944767	0.004436728009	0.004534207263	0.005565579607	0.002095516082	0.002050395257	0.002272727273	0.01976495673
Adgra3	0.01781708111	0.01560283617	0.01147411321	0.003590712203	0.002849002849	0.01046228686	0	0.0215167545
Adgrb1	0.01034006603	0.00982296956	0.004693214916	0.002847825606	0.0003676470588	0.002036950023	0.002044989775	0.0111034794
Adgrb2	0.007636727488	0.003626404973	0.003875697626	0.002280541214	0.003038936372	0.005991173795	0.003267973389	0.005567338282
Adgrb3	0.01167595599	0.0148231989	0.004421457525	0.004040192527	0.005980338613	0.002020758611	0.002467612585	0.00630452958
Adgrd1	0.01266605051	0.006307207666	0.004774842215	0.0009507622804	0.002857142041	0.00323496682	0.002759381898	0.01094186291
Adgre1	0.01494062806	0.01115485433	0.004880694143	0.004402513208	0	0.01466049383	0	0.01652892562
Adgre4	0.01121175826	0.01309164048	0.00418910772	0.002554744526	0.006276150628	0.006811989101	0.008064516129	0.01211072664
Adgre5	0.009940095949	0.001519756839	0.002398081535	0.004334828924	0	0.01056338028	0.01041666667	0.01220362343
Adgrf1	0.0123201875	0.02352941176	0.001627296063	0.002917833333	0.01351351351	0.001765536017	0	0.02698863636
Adgrf2	0.02142312652	0.03064516129	0.01338432122	0.001864600688	0	0.004761903896	0.01336898396	0.02192982456
Adgrf3	0.01400032192	0.002369668246	0.005102040816	0.002406740072	0	0.005747125	0.01030927835	0.01515151299
Adgrf4	0.01800506004	0.03406593333	0.006617037221	0.003318584071	0	0.007168458781	0	0.003671070485
Adgrf5	0.01169034769	0.02575107296	0.004988912047	0.00451429671	0.006315330793	0.01143333876	0.00185528757	0.01127819549
Adgrg1	0.01906233739	0.006438975578	0.004966887417	0.0049068745	0.003058104587	0.01244843473	0.00289017341	0.02992724802
Adgrg2	0.01688647852	0.03430335062	0.008860055422	0.004511677282	0.0008650519031	0.001672240803	0.005649717514	0.01849593415
Adgrg3	0.01602050372	0.01870292225	0.009509610338	0.01746641964	0.007344633898	0.00162412993	0	0.01118881119
Adgrg4	0.01069305721	0.01837270276	0.01178133648	0.002286344371	0.007326007326	0.003834009472	0.009090909091	0.007263922518
Adgrg5	0.01606123961	0.005555552743	0.005767485014	0.003540585492	0.01169590643	0.003350814685	0	0.009132420091
Adgrg6	0.01314644011	0.01743375174	0.006664315233	0.001917648196	0.001727115717	0.01444555611	0	0.01117068767
Adgrg7	0.01961693169	0.03333333333	0.00741695189	0.004134762634	0.01610305797	0.005465948925	0.006369426752	0.02272727273
Adgrl1	0.01099128844	0.007008299808	0.003998856898	0.007201026104	0.006067094218	0.006621835652	0.003636363636	0.00800156089
Adgrl2	0.0124460753	0.01267281055	0.006393364379	0.003767279929	0.005190311419	0.004879605618	0.001988862371	0.01365441857
Adgrl3	0.01119512051	0.01099834781	0.007024034931	0.002352077614	0.00441720278	0.004974572786	0.002006933224	0.008656957605
Adgrl4	0.01237971762	0.0152555286	0.005477031802	0.004317367546	0.001872659176	0.005385996409	0.007194244604	0.007712082262
Adgrv1	0.02041361274	0.01730406784	0.007072151539	0.004409259061	0.005395996345	0.007131675138	0.008069522036	0.01564814778
Adh1	0.01617690224	0.01396648045	0.001529052752	0	0	0.01098901099	0	0.01704545455
Adh4	0.009101382488	0.004464285714	0	0.0007326	0	0.016	0	0.002906976744
Adh5	0.01826438186	0.01060605818	0.006842618768	0.005707758904	0	0.001901140684	0	0.007537688442
Adh6a	0.01238525301	0.005681818182	0.003063724265	0	0.008474576271	0	0.0119047619	0.003355704698
Adh6b	0.0107497649	0.03401360544	0.00455104797	0.0106442563	0	0.002070391304	0	0.02
Adh7	0.01614970031	0	0.001317521739	0	0	0.01372419855	0	0.008130081301
Adhfe1	0.02335659252	0.0371120081	0.005541559194	0.0010725	0.01323529412	0.005050505051	0	0.01945854315
Adi1	0.02933333	0.009375	0.002906976744	0.003333335	0	0.01428571429	0	0.004761904762
Adig	0.01894610078	0.009259259259	0.002998908397	0.009398496241	0.007142857143	0.003003	0.01020408163	0.03846153846
Adipoq	0.009923966387	0.01267217355	0.01394895438	0.002369668246	0	0	0	0
Adipor1	0.0172856971	0.004811897638	0.005442943694	0.01665385897	0.007703079832	0.007805906329	0	0.02
Adipor2	0.01317057476	0.009311907293	0.005273153119	0.003169319468	0.007246376812	0.01443395975	0.009316770186	0.01650563607
Adk	0.01770018416	0.01450980321	0.007209112044	0.007012681088	0.004683840749	0.008571172258	0.00532292406	0.01166511277
Adm	0.006816058824	0.002173913043	0.007299270073	0.00861677551	0	0.00390625	0	0
Adm2	0.003551136364	0	0.005602235294	0.0006257819149	0	0.007352941176	0	0.02777777778
Adnp	0.01224444515	0.0110619469	0.006822612086	0.003942358891	0.005524861878	0.008841401674	0.01461988304	0.01512455516
Adnp2	0.01565811573	0.003464203233	0.00117785689	0.004907385991	0.001966292135	0.00753968125	0	0.01324503311
Ado	0.003321620482	0	0.000555401444	0.002923976608	0	0.002331	0.002358490566	0
Adora1	0.01295641052	0.006994693198	0.0053927558	0.003253967742	0.001923076923	0.007713884993	0	0.0109437751
Adora2a	0.01036224568	0.001298701299	0.002493437795	0.001426533524	0.003460620525	0.001060011986	0	0.006763284058
Adora2b	0.01259094608	0.01666666557	0.004683972912	0.006570513462	0.004219409283	0.01400367218	0.007462686567	0.004985752137
Adora3	0.01423986256	0.009210526316	0.004284452297	0.004489246774	0.002	0.03323537028	0	0.04597701149
Adpgk	0.01416926304	0.01450421835	0.002663229381	0.006847737395	0.002145922747	0.006153846154	0.009433962264	0.01196172249
Adprh	0.007610049419	0.009414225941	0.004033519737	0.01078731902	0.002358490566	0.01454652297	0.003875968992	0.01587301361
Adprhl1	0.006688093402	0.008044444	0.005303029933	0.001131047343	0.003177966102	0.003722084367	0.005698005698	0.01022304833
Adprhl2	0.008869887324	0.01070336239	0	0.0006968641115	0.003333333333	0	0	0.001821491803
Adprm	0.01035967477	0.01404494382	0.01274509804	0	0	0.001579777251	0.004716981132	0.02739726027
Adra1a	0.01279946372	0.01439539347	0.004954908397	0.002810077035	0.00495049505	0.001246438746	0.00350140056	0.008305020385
Adra1b	0.014166428	0.01203966006	0.004411666466	0.001950447549	0.002528445006	0.01188589461	0.003115264798	0.01304347826
Adra1d	0.00391782107	0.005305039788	0.004238921002	0	0	0.003436424742	0.003984063745	0.001497005988
Adra2a	0.00164644714	0	0	0	0	0.004773462136	0	0.003378378378
Adra2b	0.001675040201	0	0.0007722	0.0008635595855	0	0.001075268817	0	0.003546099291
Adra2c	0.003508328622	0	0	0.0002405	0	0.001199041367	0	0
Adrb1	0.003851782698	0.001519756839	0.0001718212371	0.000656951505	0.0009363286517	0.0001174121756	0.004484304933	0.008333333333
Adrb2	0.003424657534	0	0	0.001865671642	0	0	0	0
Adrb3	0.01227133005	0.008016304348	0.002144249513	0.003377696915	0	0.002227171492	0	0.01067615658
Adrm1	0.005646493056	0.004694835681	0	0.01084745763	0	0.002918287938	0.002808988764	0
Adsl	0.01229573115	0.005128205128	0.008616101796	0.005327974592	0.00128205	0.01396604861	0.01104972376	0.01730103806
Adss	0.008550994963	0.01122334343	0.003947365789	0.0059799375	0.00234741784	0.01358411599	0	0.003576536481
Adssl1	0.01664928725	0.009139782796	0.004748773897	0.003502746795	0.003593889488	0.007833334	0.003759398496	0.01352941176
Adtrp	0.01416683514	0.02033011232	0.006528892607	0.01063336202	0.01444043321	0.008765320675	0.002207505519	0.009077155825
Aebp1	0.01150888278	0.003697382253	0.006268835443	0.005802469136	0.001639344262	0.006465517241	0	0.01635514019
Aebp2	0.01624885559	0.006765676238	0.003648684128	0.008594112448	0.005509641873	0.007033387931	0.0008319467554	0.0133333325
Aen	0.01826686	0.006257105802	0.00338164058	0.001549414573	0.004716981132	0.0008417508418	0.004	0.01937984302
AF366264	0	0	0	0	0	0	0	0
Afap1	0.01830695506	0.01055184839	0.004573403531	0.004378729959	0.004983388704	0.00502330347	0.003267973529	0.01967173497
Afap1l1	0.01299410034	0.01036907143	0.003303822941	0.002498239972	0.0003955696203	0.005997347796	0.004098360656	0.01685659972
Afap1l2	0.01553314005	0.01197447372	0.008030292156	0.005397617639	0.003672611752	0.01844854364	0.004645760743	0.01410366495
Afdn	0.0173659038	0.02270299038	0.009655830465	0.009803946852	0.007670850767	0.005790296714	0.002173913043	0.007343941248
Aff1	0.01650579296	0.01096135521	0.005441045587	0.006557006748	0.003128555176	0.01545649939	0.003441052962	0.01555693839
Aff2	0.01270628165	0.01349957008	0.005308879826	0.005012530739	0.004787961696	0.005522420808	0.005133470226	0.007886435331
Aff3	0.01694532972	0.01401895132	0.005339868214	0.005009566868	0.003381406013	0.00971188989	0.003009027081	0.01550877158
Aff4	0.0230700042	0.009243211438	0.007821227654	0.004797979021	0.008997429306	0.01245922896	0.001851851852	0.007865168539
Afg1l	0.0210325371	0.01349093941	0.006837444023	0.007945224289	0.004364390625	0.007881769727	0.003605769231	0.01079869519
Afg3l1	0.01139046309	0.01332245677	0.005637557196	0.0113450269	0.007518796992	0.0125333328	0.003095975232	0.009079903148
Afg3l2	0.01318829649	0.01127214171	0.00537974557	0.008086892662	0.001275510204	0.0103327971	0.003496503497	0.009023354565
Afm	0.01681153704	0.01397205389	0.002365930599	0	0.008333333333	0.01020408163	0	0.007299270073
Afmid	0.003952685403	0	0.005405405405	0.006861513753	0.01092896175	0.0107615894	0.01169590643	0.006976744186
